,title,vol,update,number,date
0,一拳超人 (第二季),15,04/24,800112,2019/04/24 17:00:23
1,強襲魔女 501 部隊出動！,3,04/24,31627,2019/04/24 17:00:23
2,鑽石王牌 act2,4,04/23,130950,2019/04/24 17:00:23
3,星光王子 KING OF PRISM -Shiny Seven Stars-,2,04/23,6498,2019/04/24 17:00:23
4,八月的棒球甜心,3,04/22,71809,2019/04/24 17:00:23
5,為什麼老師會在這裡！？,3,04/22,353211,2019/04/24 17:00:23
6,FAIRY TAIL 魔導少年 最終章,305,04/21,2149277,2019/04/24 17:00:23
7,一弦定音！,3,04/21,90968,2019/04/24 17:00:23
8,我們真的學不來！,3,04/21,228126,2019/04/24 17:00:23
9,鬼滅之刃,3,04/21,467911,2019/04/24 17:00:23
10,信長老師的年幼妻子,3,04/20,200318,2019/04/24 17:00:23
11,高中女生,3,04/20,127213,2019/04/24 17:00:23
12,超可動女孩 1/6,3,04/20,52762,2019/04/24 17:00:23
13,MIX,3,04/20,45815,2019/04/24 17:00:23
14,一個人的○○小日子,3,04/20,152846,2019/04/24 17:00:23
15,滿腦都是○○的我沒辦法談戀愛,3,04/20,305771,2019/04/24 17:00:23
16,川柳少女,3,04/20,130775,2019/04/24 17:00:23
17,JOJO 的奇妙冒險 黃金之風,27,04/20,4735253,2019/04/24 17:00:23
18,魔法水果籃,2,04/20,32955,2019/04/24 17:00:23
19,戀愛幕末男友外傳-危機,3,04/19,5793,2019/04/24 17:00:23
20,Fight League 交鋒聯盟,10,04/18,66969,2019/04/24 17:00:23
