,title,vol,update,number,date
0,Fight League 交鋒聯盟,19,06/20,112608,2019/06/21 01:00:08
1,一拳超人 (第二季),22,06/19,4459160,2019/06/21 01:00:08
2,強襲魔女 501 部隊出動！,11,06/19,128286,2019/06/21 01:00:08
3,鑽石王牌 act2,12,06/18,559333,2019/06/21 01:00:08
4,星光王子 KING OF PRISM -Shiny Seven Stars-,10,06/18,47898,2019/06/21 01:00:08
5,進擊的巨人 第三季,20,06/17,6167524,2019/06/21 01:00:08
6,八月的棒球甜心,9,06/17,173524,2019/06/21 01:00:08
7,為什麼老師會在這裡！？,11,06/17,1289921,2019/06/21 01:00:08
8,FAIRY TAIL 魔導少年 最終章,313,06/16,2797950,2019/06/21 01:00:08
9,一弦定音！,11,06/16,432916,2019/06/21 01:00:08
10,我們真的學不來！,11,06/16,962372,2019/06/21 01:00:08
11,鬼滅之刃,11,06/16,2700723,2019/06/21 01:00:08
12,信長老師的年幼妻子,11,06/15,944571,2019/06/21 01:00:08
13,高中女生,11,06/15,312034,2019/06/21 01:00:08
14,超可動女孩 1/6,11,06/15,175468,2019/06/21 01:00:08
15,MIX,11,06/15,176160,2019/06/21 01:00:08
16,魔法水果籃,10,06/15,241906,2019/06/21 01:00:08
17,一個人的○○小日子,11,06/15,564138,2019/06/21 01:00:08
18,滿腦都是○○的我沒辦法談戀愛,11,06/15,1216421,2019/06/21 01:00:08
19,川柳少女,11,06/15,511821,2019/06/21 01:00:08
20,JOJO 的奇妙冒險 黃金之風,34,06/15,6280266,2019/06/21 01:00:08
21,戀愛幕末男友外傳-危機,11,06/14,22979,2019/06/21 01:00:08
