,title,vol,update,number,date
0,小書痴的下剋上：為了成為圖書管理員不擇手段！第二季,[25],06/14至,651669,2020/06/14 21:00:21
1,昨日之歌,[11],06/14至,565722,2020/06/14 21:00:21
2,輝夜姬想讓人告白～天才們的戀愛頭腦戰～ 第二季,[10],06/14至,4011056,2020/06/14 21:00:21
3,阿爾蒂,[11],06/13至,358113,2020/06/14 21:00:21
4,言靈少女,[19],06/13至,82158,2020/06/14 21:00:21
5,ARGONAVIS from BanG Dream！,[10],06/13至,78943,2020/06/14 21:00:21
6,辣妹與恐龍 真人版,[4],06/13至,117916,2020/06/14 21:00:21
7,新櫻花大戰,[11],06/12至,253689,2020/06/14 21:00:21
8,座敷童子塌塌米醬,[10],06/12至,54585,2020/06/14 21:00:21
9,隱瞞之事,[11],06/12至,869377,2020/06/14 21:00:21
10,香蕉怪大叔 呐呐~呐　北海妖怪追追追！,[9],06/11至,32886,2020/06/14 21:00:21
11,籃球少年王,[35],06/10至,2216379,2020/06/14 21:00:21
12,闇影詩章,[10],06/09至,276779,2020/06/14 21:00:21
13,魔法水果籃 第二季,[10],06/09至,242241,2020/06/14 21:00:21
14,A3!,[10],06/09至,102046,2020/06/14 21:00:21
15,白貓 Project Zero Chronicle 零之紀元,[10],06/08至,348154,2020/06/14 21:00:21
16,社長，戰鬥的時間到了！,[10],06/08至,381691,2020/06/14 21:00:21
17,格萊普尼爾,[10],06/07至,1344923,2020/06/14 21:00:21
18,繼怪怪守護神,[10],06/07至,533059,2020/06/14 21:00:21
19,文豪與鍊金術師～審判的齒輪～,[7],05/30至,138412,2020/06/14 21:00:21
20,天地無用！魎皇鬼 第 5 期,[2] [特別篇],05/29至,23560,2020/06/14 21:00:21
21,噴嚏大魔王 2020,[7],05/23至,31412,2020/06/14 21:00:21
22,BanG Dream！FILM LIVE,[電影],05/19至,34202,2020/06/14 21:00:21
23,辣妹與恐龍,[7],05/17至,513735,2020/06/14 21:00:21
24,別冊奧林匹克之環,[4],05/11至,162003,2020/06/14 21:00:21
25,王者天下 第三季,[4],04/27至,182939,2020/06/14 21:00:21
26,天晴爛漫！,[3],04/24至,113449,2020/06/14 21:00:21
27,魔神英雄傳 七魂的龍神丸,[2],04/24至,122858,2020/06/14 21:00:21
28,放學後堤防日誌,[3],04/21至,135336,2020/06/14 21:00:21
29,IDOLiSH7 - 偶像星願 - Second BEAT！,[4],04/19至,79888,2020/06/14 21:00:21
30,食戟之靈 豪之皿,[2],04/18至,224586,2020/06/14 21:00:21
31,富豪刑警 Balance: UNLIMITED,[2],04/17至,186147,2020/06/14 21:00:21
